councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
Barnet,Childs Hill,E09000003,E05000045,Green Party,Grn,"Schonfeld, Victor",Victor,Schonfeld,352,0
Barnet,Colindale,E09000003,E05000046,The Labour Party Candidate,Lab,"Johnson, Geoff",Geoff,Johnson,3259,1
Barnet,Colindale,E09000003,E05000046,The Labour Party Candidate,Lab,"Sargeant, Gillian W. Ms. *",Gillian,Sargeant,2836,1
Barnet,Colindale,E09000003,E05000046,The Labour Party Candidate,Lab,"Zubairi, Zakia Ms. *",Zakia,Zubairi,2711,1
Barnet,Colindale,E09000003,E05000046,Conservative Party Candidate,Con,"Mann, Brian M.",Brian,Mann,1175,0
Barnet,Colindale,E09000003,E05000046,Conservative Party Candidate,Con,"Nicholson, William J.",William,Nicholson,1175,0
Barnet,Colindale,E09000003,E05000046,Liberal Democrats,LD,"Estermann, Danny",Danny,Estermann,1095,0
Barnet,Colindale,E09000003,E05000046,Conservative Party Candidate,Con,"Esfandyari-Moghaddam, Sirous",Sirous,Esfandyari-Moghaddam,1019,0
Barnet,Colindale,E09000003,E05000046,Liberal Democrats,LD,"Reynolds, Philip M.",Philip,Reynolds,898,0
Barnet,Colindale,E09000003,E05000046,Liberal Democrats,LD,"Warsame, Sabriye H. Ms.",Sabriye,Warsame,764,0
Barnet,Colindale,E09000003,E05000046,Green Party,Grn,"Sardar, Zain",Zain,Sardar,337,0
Barnet,Colindale,E09000003,E05000046,Green Party,Grn,"Graham, Daniel",Daniel,Graham,306,0
Barnet,Colindale,E09000003,E05000046,Green Party,Grn,"Concepcion, Charlene L. Ms.",Charlene,Concepcion,276,0
Barnet,Coppetts,E09000003,E05000047,The Labour Party Candidate,Lab,"Rawlings, Barry J. *",Barry,Rawlings,2576,1
Barnet,Coppetts,E09000003,E05000047,Conservative Party Candidate,Con,"Salinger, Catherine A. Ms. *",Catherine,Salinger,2493,1
Barnet,Coppetts,E09000003,E05000047,The Labour Party Candidate,Lab,"Coakley Webb, Pauline Ms.",Pauline,Coakley Webb,2471,1
Barnet,Coppetts,E09000003,E05000047,The Labour Party Candidate,Lab,"Levine, Kathy",Kathy,Levine,2373,0
Barnet,Coppetts,E09000003,E05000047,Conservative Party Candidate,Con,"Depala, Mukesh H. *",Mukesh,Depala,2288,0
Barnet,Coppetts,E09000003,E05000047,Conservative Party Candidate,Con,"Wolfe, Nicky Ms.",Nicky,Wolfe,2144,0
Barnet,Coppetts,E09000003,E05000047,Liberal Democrats,LD,"Ferguson, Neil A.M.",Neil,Ferguson,1316,0
Barnet,Coppetts,E09000003,E05000047,Liberal Democrats,LD,"Spitzel, Anthony M.",Anthony,Spitzel,1156,0
Barnet,Coppetts,E09000003,E05000047,Liberal Democrats,LD,"Wardle, Elizabeth R. Ms.",Elizabeth,Wardle,1016,0
Barnet,Coppetts,E09000003,E05000047,Green Party,Grn,"Bunting, Edward",Edward,Bunting,681,0
Barnet,Coppetts,E09000003,E05000047,Green Party,Grn,"Gutmann, David H.",David,Gutmann,448,0
Barnet,Coppetts,E09000003,E05000047,Green Party,Grn,"Oldfield, Elestren Ms.",Elestren,Oldfield,378,0
Barnet,East Barnet,E09000003,E05000048,Conservative Party Candidate,Con,"Tambourides, Joanna Ms. *",Joanna,Tambourides,2882,1
Barnet,East Barnet,E09000003,E05000048,Conservative Party Candidate,Con,"Evangeli, Barry",Barry,Evangeli,2818,1
Barnet,East Barnet,E09000003,E05000048,Conservative Party Candidate,Con,"Rams, Robert P. *",Robert,Rams,2813,1
Barnet,East Barnet,E09000003,E05000048,The Labour Party Candidate,Lab,"Persad, Robert",Robert,Persad,1675,0
Barnet,East Barnet,E09000003,E05000048,The Labour Party Candidate,Lab,"Ioannidis, Andreas",Andreas,Ioannidis,1557,0
Barnet,East Barnet,E09000003,E05000048,The Labour Party Candidate,Lab,"Chakraborti, Tusha Ms.",Tusha,Chakraborti,1547,0
Barnet,East Barnet,E09000003,E05000048,Liberal Democrats,LD,"Aitken, Roger L.",Roger,Aitken,1347,0
Barnet,East Barnet,E09000003,E05000048,The Residents' Association Of Barnet,Other,"Dix, John",John,Dix,1264,0
Barnet,East Barnet,E09000003,E05000048,The Residents' Association Of Barnet,Other,"Robb, Denis",Denis,Robb,1233,0
Barnet,East Barnet,E09000003,E05000048,The Residents' Association Of Barnet,Other,"Lea, Sandra M. Ms.",Sandra,Lea,1158,0
Barnet,East Barnet,E09000003,E05000048,Liberal Democrats,LD,"Barber, Stephen D.",Stephen,Barber,1155,0
Barnet,East Barnet,E09000003,E05000048,Liberal Democrats,LD,"Bird, Dennis A.",Dennis,Bird,1105,0
Barnet,East Barnet,E09000003,E05000048,Green Party,Grn,"Tansley, Kate Ms.",Kate,Tansley,451,0
Barnet,East Barnet,E09000003,E05000048,Green Party,Grn,"Kondic, Christopher S.",Christopher,Kondic,397,0
Barnet,East Barnet,E09000003,E05000048,British National Party,BNP,"Curry, Stephen",Stephen,Curry,364,0
Barnet,East Finchley,E09000003,E05000049,The Labour Party Candidate,Lab,"Moore, Alison Ms. *",Alison,Moore,3315,1
Barnet,East Finchley,E09000003,E05000049,The Labour Party Candidate,Lab,"McNeil, Andrew R. *",Andrew,McNeil,2931,1
Barnet,East Finchley,E09000003,E05000049,The Labour Party Candidate,Lab,"Rogers, Colin G. *",Colin,Rogers,2868,1
Barnet,East Finchley,E09000003,E05000049,Conservative Party Candidate,Con,"Friend, Kit",Kit,Friend,1994,0
Barnet,East Finchley,E09000003,E05000049,Conservative Party Candidate,Con,"Scott, John M.",John,Scott,1855,0
Barnet,East Finchley,E09000003,E05000049,Liberal Democrats,LD,"Arram, Joyce M. Ms.",Joyce,Arram,1735,0
Barnet,East Finchley,E09000003,E05000049,Conservative Party Candidate,Con,"Bhanderi-Shah, Aarti Ms.",Aarti,Bhanderi-Shah,1723,0
Barnet,East Finchley,E09000003,E05000049,Liberal Democrats,LD,"Darrer, Gerald",Gerald,Darrer,1397,0
Barnet,East Finchley,E09000003,E05000049,Liberal Democrats,LD,"Watkins, Micky",Micky,Watkins,1237,0
Barnet,East Finchley,E09000003,E05000049,Green Party,Grn,"Lynch, Noel T.",Noel,Lynch,652,0
Barnet,East Finchley,E09000003,E05000049,Green Party,Grn,"Norman, Stephen P.H.",Stephen,Norman,588,0
Barnet,East Finchley,E09000003,E05000049,Green Party,Grn,"Newby, Andrew J.",Andrew,Newby,477,0
Barnet,Edgware,E09000003,E05000050,Conservative Party Candidate,Con,"Yawitch, Darrel *",Darrel,Yawitch,3917,1
Barnet,Edgware,E09000003,E05000050,Conservative Party Candidate,Con,"Hart, Helena D. Ms. *",Helena,Hart,3784,1
Barnet,Edgware,E09000003,E05000050,Conservative Party Candidate,Con,"Scannell, Joan Ms. *",Joan,Scannell,3673,1
Barnet,Edgware,E09000003,E05000050,The Labour Party Candidate,Lab,"Johnston, John",John,Johnston,2152,0
Barnet,Edgware,E09000003,E05000050,The Labour Party Candidate,Lab,"Sharma, Parmodh",Parmodh,Sharma,1718,0
Barnet,Edgware,E09000003,E05000050,The Labour Party Candidate,Lab,"Narenthira, Nagus",Nagus,Narenthira,1686,0
Barnet,Edgware,E09000003,E05000050,Liberal Democrats,LD,"Abeles, Eli",Eli,Abeles,1044,0
Barnet,Edgware,E09000003,E05000050,Liberal Democrats,LD,"Abeles, Aliza Ms.",Aliza,Abeles,988,0
Barnet,Edgware,E09000003,E05000050,Liberal Democrats,LD,"Gottsche, Sheila Ms.",Sheila,Gottsche,750,0
Barnet,Edgware,E09000003,E05000050,The Residents' Association Of Barnet,Other,"Edwards, Linda Ms.",Linda,Edwards,627,0
Barnet,Edgware,E09000003,E05000050,Green Party,Grn,"De Souza, Romola Ms.",Romola,De Souza,311,0
Barnet,Edgware,E09000003,E05000050,Green Party,Grn,"Hasin, Aharon",Aharon,Hasin,197,0
Barnet,Edgware,E09000003,E05000050,Green Party,Grn,"Lithgow, Jane A. Ms.",Jane,Lithgow,190,0
Barnet,Finchley Church End,E09000003,E05000051,Conservative Party Candidate,Con,"Greenspan, Eva Ms. *",Eva,Greenspan,3833,1
Barnet,Finchley Church End,E09000003,E05000051,Conservative Party Candidate,Con,"Thomas, Daniel C.B. *",Daniel,Thomas,3403,1
Barnet,Finchley Church End,E09000003,E05000051,Conservative Party Candidate,Con,"Old, Graham D.",Graham,Old,3340,1
Barnet,Finchley Church End,E09000003,E05000051,The Labour Party Candidate,Lab,"Segal, Oliver",Oliver,Segal,1696,0
Barnet,Finchley Church End,E09000003,E05000051,The Labour Party Candidate,Lab,"Mcguirk, Mary Ms.",Mary,Mcguirk,1652,0
Barnet,Finchley Church End,E09000003,E05000051,The Labour Party Candidate,Lab,"Mittra, Arjun K.",Arjun,Mittra,1515,0
Barnet,Finchley Church End,E09000003,E05000051,Liberal Democrats,LD,"Davis, Malcolm B.",Malcolm,Davis,1040,0
Barnet,Finchley Church End,E09000003,E05000051,Liberal Democrats,LD,"Darrer, Diana D. Ms.",Diana,Darrer,952,0
Barnet,Finchley Church End,E09000003,E05000051,Liberal Democrats,LD,"Yarwood, Sheila R. Ms.",Sheila,Yarwood,771,0
Barnet,Finchley Church End,E09000003,E05000051,Green Party,Grn,"Dunn, Paul G.",Paul,Dunn,441,0
Barnet,Finchley Church End,E09000003,E05000051,The Residents' Association Of Barnet,Other,"Phillips, Estelle Ms.",Estelle,Phillips,341,0
Barnet,Finchley Church End,E09000003,E05000051,Green Party,Grn,"Lyven, Donald E.",Donald,Lyven,336,0
Barnet,Finchley Church End,E09000003,E05000051,The Residents' Association Of Barnet,Other,"Enskat, Roger F.",Roger,Enskat,324,0
Barnet,Finchley Church End,E09000003,E05000051,The Residents' Association Of Barnet,Other,"Ross, Brian",Brian,Ross,321,0
Barnet,Finchley Church End,E09000003,E05000051,Green Party,Grn,"Shirlaw, Andrew",Andrew,Shirlaw,283,0
Barnet,Garden Suburb,E09000003,E05000052,Conservative Party Candidate,Con,"Marshall, John L. *",John,Marshall,4243,1
Barnet,Garden Suburb,E09000003,E05000052,Conservative Party Candidate,Con,"Harper, Andrew C. *",Andrew,Harper,4204,1
Barnet,Garden Suburb,E09000003,E05000052,Conservative Party Candidate,Con,"Seal, Daniel G.",Daniel,Seal,3976,1
Barnet,Garden Suburb,E09000003,E05000052,Liberal Democrats,LD,"Byrne, Naomi Ms.",Naomi,Byrne,1525,0
Barnet,Garden Suburb,E09000003,E05000052,The Labour Party Candidate,Lab,"Solomons, Janet F. Ms.",Janet,Solomons,1339,0
Barnet,Garden Suburb,E09000003,E05000052,Liberal Democrats,LD,"Lusher, Peter A.",Peter,Lusher,1259,0
Barnet,Garden Suburb,E09000003,E05000052,The Labour Party Candidate,Lab,"Boulton, Tony",Tony,Boulton,1216,0
Barnet,Garden Suburb,E09000003,E05000052,The Labour Party Candidate,Lab,"Mcneil, Cordy",Cordy,Mcneil,1116,0
Barnet,Garden Suburb,E09000003,E05000052,Liberal Democrats,LD,"Motz, Simon T.",Simon,Motz,1100,0
Barnet,Garden Suburb,E09000003,E05000052,Green Party,Grn,"Jaswon, Ivor",Ivor,Jaswon,761,0
Barnet,Golders Green,E09000003,E05000053,Conservative Party Candidate,Con,"Cohen, Dean S.B. *",Dean,Cohen,3259,1
Barnet,Golders Green,E09000003,E05000053,Conservative Party Candidate,Con,"Cohen, Melvin *",Melvin,Cohen,3051,1
Barnet,Golders Green,E09000003,E05000053,Conservative Party Candidate,Con,"Thompstone, Reuben F.",Reuben,Thompstone,2516,1
Barnet,Golders Green,E09000003,E05000053,The Labour Party Candidate,Lab,"Robinson, David",David,Robinson,1451,0
Barnet,Golders Green,E09000003,E05000053,The Labour Party Candidate,Lab,"Levine, Paul",Paul,Levine,1446,0
Barnet,Golders Green,E09000003,E05000053,The Labour Party Candidate,Lab,"Robinson, Margot Ms.",Margot,Robinson,1354,0
Barnet,Golders Green,E09000003,E05000053,Liberal Democrats,LD,"Cohen, Ruth Ms.",Ruth,Cohen,885,0
Barnet,Golders Green,E09000003,E05000053,Liberal Democrats,LD,"Ang, Weng L.",Weng,Ang,857,0
Barnet,Golders Green,E09000003,E05000053,Liberal Democrats,LD,"Morrissey, Honora Ms.",Honora,Morrissey,703,0
Barnet,Golders Green,E09000003,E05000053,The Residents' Association Of Barnet,Other,"Badrick, Dorothy R. Ms.",Dorothy,Badrick,408,0
Barnet,Golders Green,E09000003,E05000053,The Residents' Association Of Barnet,Other,"Oyeyele, Eunice Ms.",Eunice,Oyeyele,284,0
Barnet,Golders Green,E09000003,E05000053,Green Party,Grn,"Lynch, Michelle Ms.",Michelle,Lynch,257,0
Barnet,Golders Green,E09000003,E05000053,Green Party,Grn,"Incenzo, Dolores Ms.",Dolores,Incenzo,241,0
Barnet,Golders Green,E09000003,E05000053,Green Party,Grn,"Saffrey, Andrew N.",Andrew,Saffrey,231,0
Barnet,Hale,E09000003,E05000054,Conservative Party Candidate,Con,"Davey, Thomas *",Thomas,Davey,3384,1
Barnet,Hale,E09000003,E05000054,Conservative Party Candidate,Con,"Gordon, Brian C. *",Brian,Gordon,3380,1
Barnet,Hale,E09000003,E05000054,Conservative Party Candidate,Con,"Rayner, Hugh R. *",Hugh,Rayner,3174,1
Barnet,Hale,E09000003,E05000054,The Labour Party Candidate,Lab,"Doyle, Eileen Ms.",Eileen,Doyle,2706,0
Barnet,Hale,E09000003,E05000054,The Labour Party Candidate,Lab,"Elton, Daniel",Daniel,Elton,2274,0
Barnet,Hale,E09000003,E05000054,The Labour Party Candidate,Lab,"Rees, Hayes",Hayes,Rees,1989,0
Barnet,Hale,E09000003,E05000054,Liberal Democrats,LD,"Creighton, James M.",James,Creighton,1279,0
Barnet,Hale,E09000003,E05000054,Liberal Democrats,LD,"Goodman, Michael",Michael,Goodman,1238,0
Barnet,Hale,E09000003,E05000054,Liberal Democrats,LD,"Jacobs, Geoffrey A.",Geoffrey,Jacobs,1008,0
Barnet,Hale,E09000003,E05000054,The Residents' Association Of Barnet,Other,"French, Derek",Derek,French,466,0
Barnet,Hale,E09000003,E05000054,Green Party,Grn,"Askew, Richard",Richard,Askew,334,0
Barnet,Hale,E09000003,E05000054,Green Party,Grn,"Homer, Paul",Paul,Homer,240,0
Barnet,Hale,E09000003,E05000054,Green Party,Grn,"Lake, David",David,Lake,203,0
Barnet,Hendon,E09000003,E05000055,Conservative Party Candidate,Con,"Shooter, Mark R.",Mark,Shooter,3366,1
Barnet,Hendon,E09000003,E05000055,Conservative Party Candidate,Con,"Finn, Anthony H. *",Anthony,Finn,3345,1
Barnet,Hendon,E09000003,E05000055,Conservative Party Candidate,Con,"Braun, Maureen Ms. *",Maureen,Braun,3115,1
Barnet,Hendon,E09000003,E05000055,The Labour Party Candidate,Lab,"Attwood, Linda R. Ms.",Linda,Attwood,1692,0
Barnet,Hendon,E09000003,E05000055,The Labour Party Candidate,Lab,"Beere, David",David,Beere,1636,0
Barnet,Hendon,E09000003,E05000055,The Labour Party Candidate,Lab,"Jeanmaire, Pierre",Pierre,Jeanmaire,1612,0
Barnet,Hendon,E09000003,E05000055,Liberal Democrats,LD,"Davies, Jonathan M.",Jonathan,Davies,874,0
Barnet,Hendon,E09000003,E05000055,Liberal Democrats,LD,"Moleman, Jason M.",Jason,Moleman,804,0
Barnet,Hendon,E09000003,E05000055,Liberal Democrats,LD,"Fernandes-Vidal, Anoushka Ms.",Anoushka,Fernandes-Vidal,765,0
Barnet,Hendon,E09000003,E05000055,Green Party,Grn,"Abeyasinghe, Manisha Ms.",Manisha,Abeyasinghe,319,0
Barnet,Hendon,E09000003,E05000055,Green Party,Grn,"Goodman, Jennifer Ms.",Jennifer,Goodman,313,0
Barnet,Hendon,E09000003,E05000055,Green Party,Grn,"De Mello, Pablo R.",Pablo,De Mello,230,0
Barnet,High Barnet,E09000003,E05000056,Conservative Party Candidate,Con,"Prentice, Wendy Ms. *",Wendy,Prentice,3499,1
Barnet,High Barnet,E09000003,E05000056,Conservative Party Candidate,Con,"Perry, Bridget Ms. *",Bridget,Perry,3469,1
Barnet,High Barnet,E09000003,E05000056,Conservative Party Candidate,Con,"Longstaff, David",David,Longstaff,3290,1
Barnet,High Barnet,E09000003,E05000056,Liberal Democrats,LD,"Macdonald, Duncan C. *",Duncan,Macdonald,2505,0
Barnet,High Barnet,E09000003,E05000056,Liberal Democrats,LD,"Hooker, Sean J.",Sean,Hooker,2436,0
Barnet,High Barnet,E09000003,E05000056,Liberal Democrats,LD,"Stern, Jonty",Jonty,Stern,1928,0
Barnet,High Barnet,E09000003,E05000056,The Labour Party Candidate,Lab,"Russell, Sue Ms.",Sue,Russell,1238,0
Barnet,High Barnet,E09000003,E05000056,The Labour Party Candidate,Lab,"Harding, Philip",Philip,Harding,1233,0
Barnet,High Barnet,E09000003,E05000056,The Labour Party Candidate,Lab,"Amaria, Erach",Erach,Amaria,1136,0
Barnet,High Barnet,E09000003,E05000056,Green Party,Grn,"Curati, Maggie Ms.",Maggie,Curati,661,0
Barnet,High Barnet,E09000003,E05000056,Green Party,Grn,"Hewison, Richard J.H.",Richard,Hewison,578,0
Barnet,High Barnet,E09000003,E05000056,Green Party,Grn,"Riley, Tim",Tim,Riley,421,0
Barnet,Mill Hill,E09000003,E05000057,Conservative Party Candidate,Con,"Hart, John R. *",John,Hart,3969,1
Barnet,Mill Hill,E09000003,E05000057,Conservative Party Candidate,Con,"Khatri, Sury",Sury,Khatri,3563,1
Barnet,Mill Hill,E09000003,E05000057,Conservative Party Candidate,Con,"Schama, Brian",Brian,Schama,3513,1
Barnet,Mill Hill,E09000003,E05000057,Liberal Democrats,LD,"Davies, Jeremy E. *",Jeremy,Davies,2507,0
Barnet,Mill Hill,E09000003,E05000057,Liberal Democrats,LD,"Checchetto, Kim Ms.",Kim,Checchetto,2342,0
Barnet,Mill Hill,E09000003,E05000057,Liberal Democrats,LD,"Tichborne, Roger M.",Roger,Tichborne,2260,0
Barnet,Mill Hill,E09000003,E05000057,The Labour Party Candidate,Lab,"Curtis, Stephen",Stephen,Curtis,1461,0
Barnet,Mill Hill,E09000003,E05000057,The Labour Party Candidate,Lab,"Parnaby, Will",Will,Parnaby,1402,0
Barnet,Mill Hill,E09000003,E05000057,The Labour Party Candidate,Lab,"Macauley, Agnes Ms.",Agnes,Macauley,1221,0
Barnet,Mill Hill,E09000003,E05000057,Green Party,Grn,"Kurt, Dilan",Dilan,Kurt,385,0
Barnet,Mill Hill,E09000003,E05000057,Green Party,Grn,"Williams, David G.",David,Williams,304,0
Barnet,Mill Hill,E09000003,E05000057,Green Party,Grn,"Kurt, Dilem",Dilem,Kurt,245,0
Barnet,Oakleigh,E09000003,E05000058,Conservative Party Candidate,Con,"Salinger, Brian *",Brian,Salinger,3814,1
Barnet,Oakleigh,E09000003,E05000058,Conservative Party Candidate,Con,"Rajput, Sachin Ms. *",Sachin,Rajput,3612,1
Barnet,Oakleigh,E09000003,E05000058,Conservative Party Candidate,Con,"Sowerby, Stephen",Stephen,Sowerby,3586,1
Barnet,Oakleigh,E09000003,E05000058,The Labour Party Candidate,Lab,"Grant, Sylvia Ms.",Sylvia,Grant,1734,0
Barnet,Oakleigh,E09000003,E05000058,Liberal Democrats,LD,"Finlayson, Jon",Jon,Finlayson,1711,0
Barnet,Oakleigh,E09000003,E05000058,The Labour Party Candidate,Lab,"Sandford, Brenda Ms.",Brenda,Sandford,1695,0
Barnet,Oakleigh,E09000003,E05000058,The Labour Party Candidate,Lab,"Massey, Gordon",Gordon,Massey,1585,0
Barnet,Oakleigh,E09000003,E05000058,Liberal Democrats,LD,"Keech, David J.",David,Keech,1543,0
Barnet,Oakleigh,E09000003,E05000058,Liberal Democrats,LD,"Winston, Adele M. Ms.",Adele,Winston,1473,0
Barnet,Oakleigh,E09000003,E05000058,Independent,Ind,"Clayton, Philip G.",Philip,Clayton,551,0
Barnet,Totteridge,E09000003,E05000059,Conservative Party Candidate,Con,"Cornelius, Alison Ms. *",Alison,Cornelius,3739,1
Barnet,Totteridge,E09000003,E05000059,Conservative Party Candidate,Con,"Coleman, Brian *",Brian,Coleman,3705,1
Barnet,Totteridge,E09000003,E05000059,Conservative Party Candidate,Con,"Cornelius, Richard *",Richard,Cornelius,3570,1
Barnet,Totteridge,E09000003,E05000059,The Labour Party Candidate,Lab,"Bradbury, Pamela Ms.",Pamela,Bradbury,1469,0
Barnet,Totteridge,E09000003,E05000059,The Labour Party Candidate,Lab,"Deed, Oliver A.",Oliver,Deed,1331,0
Barnet,Totteridge,E09000003,E05000059,Liberal Democrats,LD,"Gilbert, Alexander L.",Alexander,Gilbert,1317,0
Barnet,Totteridge,E09000003,E05000059,The Labour Party Candidate,Lab,"Jarvis, Fred",Fred,Jarvis,1303,0
Barnet,Totteridge,E09000003,E05000059,Liberal Democrats,LD,"Waller, Joan E. Ms.",Joan,Waller,1150,0
Barnet,Totteridge,E09000003,E05000059,Liberal Democrats,LD,"Wills, Elizabeth L. Ms.",Elizabeth,Wills,1072,0
Barnet,Totteridge,E09000003,E05000059,Green Party,Grn,"Rosenfield, Julie H. Ms.",Julie,Rosenfield,516,0
Barnet,Totteridge,E09000003,E05000059,Green Party,Grn,"Margolis, Katie Ms.",Katie,Margolis,437,0
Barnet,Totteridge,E09000003,E05000059,Green Party,Grn,"Vassalli, Paul",Paul,Vassalli,252,0
Barnet,Underhill,E09000003,E05000060,The Labour Party Candidate,Lab,"Campbell, Anita Ms. *",Anita,Campbell,2761,1
Barnet,Underhill,E09000003,E05000060,Conservative Party Candidate,Con,"Turner, Rowan Ms.",Rowan,Turner,2676,1
Barnet,Underhill,E09000003,E05000060,Conservative Party Candidate,Con,"Strongolou, Andrew",Andrew,Strongolou,2628,1
Barnet,Underhill,E09000003,E05000060,Conservative Party Candidate,Con,"Webb, Daniel *",Daniel,Webb,2608,0
Barnet,Underhill,E09000003,E05000060,The Labour Party Candidate,Lab,"Roberts, Tim",Tim,Roberts,2251,0
Barnet,Underhill,E09000003,E05000060,The Labour Party Candidate,Lab,"Worth, Matthew",Matthew,Worth,2166,0
Barnet,Underhill,E09000003,E05000060,Liberal Democrats,LD,"Nowell, David A.G.",David,Nowell,1386,0
Barnet,Underhill,E09000003,E05000060,Liberal Democrats,LD,"Cole, Michael M.",Michael,Cole,1362,0
